# BUSCO version is: 5.2.2 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of genomes: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
113535at7742	Complete	KN461574.1	74129	78416	+	911.0	535	https://www.orthodb.org/v10?query=113535at7742	nuclear pore complex protein Nup85
113537at7742	Complete	KN460404.1	135954	142503	-	840.3	517	https://www.orthodb.org/v10?query=113537at7742	xaa-Pro aminopeptidase 1
113550at7742	Complete	KN460432.1	401934	410955	+	1069.2	540	https://www.orthodb.org/v10?query=113550at7742	TNF receptor associated factor 7
113805at7742	Complete	KN461371.1	84467	90392	-	590.5	338	https://www.orthodb.org/v10?query=113805at7742	myotubularin-related protein 14
113847at7742	Complete	KN460356.1	1444092	1453088	-	645.1	476	https://www.orthodb.org/v10?query=113847at7742	Family with sequence similarity 120B
113992at7742	Complete	KN461678.1	21091	43117	+	1107.3	572	https://www.orthodb.org/v10?query=113992at7742	ATP-binding cassette sub-family B member 7, mitochondrial
114115at7742	Complete	KN464447.1	60179	66162	+	808.3	509	https://www.orthodb.org/v10?query=114115at7742	Anoctamin
114119at7742	Complete	KN462367.1	594079	595878	+	1133.5	533	https://www.orthodb.org/v10?query=114119at7742	ectoderm-neural cortex protein 1
114214at7742	Complete	KN467085.1	628225	631846	+	964.2	547	https://www.orthodb.org/v10?query=114214at7742	Staufen double-stranded RNA binding protein 1
114216at7742	Complete	KN465588.1	103428	107756	+	812.3	670	https://www.orthodb.org/v10?query=114216at7742	zinc finger protein 598
114303at7742	Complete	KN466296.1	81283	103476	-	1046.4	608	https://www.orthodb.org/v10?query=114303at7742	TBC1 domain family member 5 isoform X1
114459at7742	Complete	KN468003.1	315992	357246	+	567.4	374	https://www.orthodb.org/v10?query=114459at7742	Zinc finger and BTB domain containing 46
114623at7742	Complete	KN462610.1	114424	117259	-	1053.6	596	https://www.orthodb.org/v10?query=114623at7742	sterile alpha and TIR motif-containing protein 1
114626at7742	Complete	KN463020.1	669031	690366	+	1189.1	715	https://www.orthodb.org/v10?query=114626at7742	coiled-coil domain-containing protein 186
114695at7742	Complete	KN462314.1	51553	63457	-	1046.0	652	https://www.orthodb.org/v10?query=114695at7742	zinc transporter 5
114807at7742	Complete	KN461772.1	512356	524695	-	1066.3	691	https://www.orthodb.org/v10?query=114807at7742	mutS protein homolog 5
114819at7742	Complete	KN465565.1	471544	519605	-	863.5	729	https://www.orthodb.org/v10?query=114819at7742	serine/threonine-protein kinase 11-interacting protein
114924at7742	Complete	KN462711.1	32347	54815	-	973.3	523	https://www.orthodb.org/v10?query=114924at7742	Transmembrane 9 superfamily member
115007at7742	Complete	KN462987.1	5169	10361	+	633.9	386	https://www.orthodb.org/v10?query=115007at7742	lengsin
115042at7742	Complete	KN465387.1	689118	705612	+	975.1	487	https://www.orthodb.org/v10?query=115042at7742	Alkylglycerone-phosphate synthase
115070at7742	Fragmented	KN465930.1	734	4648	-	200.7	188	https://www.orthodb.org/v10?query=115070at7742	Pentatricopeptide repeat domain 3
115171at7742	Complete	KN460553.1	147468	164114	+	766.1	494	https://www.orthodb.org/v10?query=115171at7742	syntaxin-binding protein 3
115220at7742	Complete	KN468647.1	4303	19456	+	728.2	758	https://www.orthodb.org/v10?query=115220at7742	Golgin A1
115533at7742	Complete	KN461189.1	29691	50606	-	830.7	617	https://www.orthodb.org/v10?query=115533at7742	Adhesion G protein-coupled receptor L4
115534at7742	Complete	KN461272.1	129015	143958	-	971.1	493	https://www.orthodb.org/v10?query=115534at7742	heat shock protein 75 kDa, mitochondrial
115748at7742	Complete	KN464377.1	32934	36281	-	728.2	519	https://www.orthodb.org/v10?query=115748at7742	Cyclin D binding myb like transcription factor 1
115767at7742	Complete	KN460806.1	621893	625663	+	1069.0	701	https://www.orthodb.org/v10?query=115767at7742	MACC1, MET transcriptional regulator
116065at7742	Complete	KN463569.1	627381	639509	-	960.1	651	https://www.orthodb.org/v10?query=116065at7742	centromere/kinetochore protein zw10 homolog
116202at7742	Complete	KN468667.1	574737	584090	-	683.5	543	https://www.orthodb.org/v10?query=116202at7742	XPC complex subunit, DNA damage recognition and repair factor
116245at7742	Complete	KN461291.1	74405	91692	+	920.3	536	https://www.orthodb.org/v10?query=116245at7742	Translation factor GUF1, mitochondrial
116359at7742	Complete	KN465387.1	814565	818725	+	571.9	521	https://www.orthodb.org/v10?query=116359at7742	protein MAATS1
116482at7742	Complete	KN464377.1	23709	26915	-	819.0	542	https://www.orthodb.org/v10?query=116482at7742	DNA cross-link repair 1C
116667at7742	Complete	KN465214.1	1271076	1275806	-	747.7	437	https://www.orthodb.org/v10?query=116667at7742	serine/threonine-protein kinase PLK3
116710at7742	Complete	KN468694.1	176769	183927	-	722.1	508	https://www.orthodb.org/v10?query=116710at7742	pseudouridylate synthase 7 homolog-like protein
116812at7742	Complete	KN465554.1	226841	236201	-	1004.6	571	https://www.orthodb.org/v10?query=116812at7742	THO complex subunit 1
116835at7742	Complete	KN462539.1	64517	80626	+	1048.4	548	https://www.orthodb.org/v10?query=116835at7742	Actin-related protein 8
117231at7742	Complete	KN463987.1	28993	34523	-	1000.1	616	https://www.orthodb.org/v10?query=117231at7742	probable ATP-dependent RNA helicase DHX40
117384at7742	Complete	KN466027.1	240592	261804	-	775.1	476	https://www.orthodb.org/v10?query=117384at7742	AVL9 cell migration associated
117494at7742	Complete	KN468631.1	631655	636061	+	1014.0	680	https://www.orthodb.org/v10?query=117494at7742	rabenosyn-5
117499at7742	Complete	KN468114.1	172030	195914	+	1021.6	502	https://www.orthodb.org/v10?query=117499at7742	electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial
117571at7742	Complete	KN460356.1	1538273	1568131	+	964.3	462	https://www.orthodb.org/v10?query=117571at7742	Polypeptide N-acetylgalactosaminyltransferase
117635at7742	Complete	KN467144.1	49930	52575	+	620.2	605	https://www.orthodb.org/v10?query=117635at7742	Hermansky-Pudlak syndrome 6 protein
117682at7742	Complete	KN462912.1	457013	470909	+	702.0	866	https://www.orthodb.org/v10?query=117682at7742	RNA-binding protein 33
117939at7742	Complete	KN466327.1	316	15597	+	786.5	448	https://www.orthodb.org/v10?query=117939at7742	tubulin--tyrosine ligase-like protein 12
118164at7742	Complete	KN467574.1	638977	643850	-	995.3	503	https://www.orthodb.org/v10?query=118164at7742	Cell division cycle 16
118353at7742	Complete	KN468179.1	52258	58683	-	632.0	459	https://www.orthodb.org/v10?query=118353at7742	WD repeat-containing protein 43
118365at7742	Complete	KN465646.1	379774	383669	-	918.8	510	https://www.orthodb.org/v10?query=118365at7742	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1
118406at7742	Complete	KN466952.1	41486	43742	+	734.8	462	https://www.orthodb.org/v10?query=118406at7742	uncharacterized protein KIAA2013 homolog
118460at7742	Complete	KN464475.1	860383	863060	-	715.9	413	https://www.orthodb.org/v10?query=118460at7742	sphingomyelin phosphodiesterase
119040at7742	Complete	KN465985.1	509574	579393	+	728.7	499	https://www.orthodb.org/v10?query=119040at7742	UV radiation resistance-associated gene protein
119066at7742	Complete	KN462934.1	321480	335866	-	532.2	437	https://www.orthodb.org/v10?query=119066at7742	Endo-beta-N-acetylglucosaminidase
119120at7742	Complete	KN465246.1	91971	97799	-	774.3	524	https://www.orthodb.org/v10?query=119120at7742	gigaxonin
119219at7742	Complete	KN463447.1	286498	301843	-	1066.5	553	https://www.orthodb.org/v10?query=119219at7742	Kelch like family member 32
119371at7742	Complete	KN465639.1	171807	175411	-	814.2	517	https://www.orthodb.org/v10?query=119371at7742	Mitochondrial tRNA translation optimization 1
119532at7742	Complete	KN460855.1	564080	577546	-	694.5	465	https://www.orthodb.org/v10?query=119532at7742	dopamine beta-hydroxylase
119796at7742	Complete	KN463346.1	63641	76161	-	841.6	518	https://www.orthodb.org/v10?query=119796at7742	RNA polymerase I-specific transcription initiation factor RRN3
119886at7742	Complete	KN466545.1	1361505	1366159	+	715.3	573	https://www.orthodb.org/v10?query=119886at7742	telomere length regulation protein TEL2 homolog
120085at7742	Complete	KN467456.1	195076	202378	-	816.7	805	https://www.orthodb.org/v10?query=120085at7742	oral-facial-digital syndrome 1 protein
120131at7742	Complete	KN461401.1	63667	72960	+	963.4	551	https://www.orthodb.org/v10?query=120131at7742	glycosylphosphatidylinositol anchor attachment 1 protein
120479at7742	Complete	KN468557.1	27734	57138	+	566.5	363	https://www.orthodb.org/v10?query=120479at7742	Nei like DNA glycosylase 3
120673at7742	Complete	KN461939.1	111715	136713	+	969.8	507	https://www.orthodb.org/v10?query=120673at7742	WD repeat-containing protein 70
120857at7742	Complete	KN466391.1	335879	367105	-	587.8	583	https://www.orthodb.org/v10?query=120857at7742	Mastermind like transcriptional coactivator 2
120920at7742	Complete	KN465738.1	764486	768382	+	755.4	505	https://www.orthodb.org/v10?query=120920at7742	DNA polymerase kappa
121053at7742	Complete	KN462480.1	157834	165045	+	570.4	654	https://www.orthodb.org/v10?query=121053at7742	HAUS augmin-like complex subunit 6
121142at7742	Complete	KN462181.1	200741	224971	-	940.6	440	https://www.orthodb.org/v10?query=121142at7742	elongator complex protein 3
121375at7742	Complete	KN460991.1	3598	35022	+	1059.9	798	https://www.orthodb.org/v10?query=121375at7742	ataxin-2
121505at7742	Complete	KN462367.1	1616392	1623294	+	971.2	603	https://www.orthodb.org/v10?query=121505at7742	Lin-54 DREAM MuvB core complex component
121516at7742	Complete	KN465188.1	102674	104995	-	349.7	325	https://www.orthodb.org/v10?query=121516at7742	LAS1 like, ribosome biogenesis factor
121830at7742	Complete	KN463415.1	213975	215889	-	693.9	431	https://www.orthodb.org/v10?query=121830at7742	Methionyl-tRNA synthetase 2, mitochondrial
122017at7742	Complete	KN467144.1	582625	587648	-	967.2	486	https://www.orthodb.org/v10?query=122017at7742	glutamate--cysteine ligase catalytic subunit
122030at7742	Complete	KN464664.1	1028990	1057804	+	1038.6	603	https://www.orthodb.org/v10?query=122030at7742	Trafficking protein particle complex 12
122064at7742	Complete	KN465386.1	1644710	1648307	+	984.3	501	https://www.orthodb.org/v10?query=122064at7742	kelch-like protein 28
122255at7742	Complete	KN467525.1	116222	121917	+	623.3	378	https://www.orthodb.org/v10?query=122255at7742	aspartyl/asparaginyl beta-hydroxylase
122318at7742	Complete	KN460887.1	465	13741	-	1091.3	585	https://www.orthodb.org/v10?query=122318at7742	urocanate hydratase
122495at7742	Complete	KN466628.1	400101	406317	+	821.7	491	https://www.orthodb.org/v10?query=122495at7742	ATP-binding cassette sub-family D member 4
122527at7742	Complete	KN462719.1	1172958	1186558	+	750.9	563	https://www.orthodb.org/v10?query=122527at7742	ubiquitin carboxyl-terminal hydrolase 1
122793at7742	Complete	KN462262.1	328116	337174	+	785.7	500	https://www.orthodb.org/v10?query=122793at7742	AlkB homolog 8, tRNA methyltransferase
122841at7742	Complete	KN466545.1	719521	723584	-	757.3	621	https://www.orthodb.org/v10?query=122841at7742	speckle targeted PIP5K1A-regulated poly(A) polymerase
122918at7742	Complete	KN465730.1	10945	16259	+	941.7	507	https://www.orthodb.org/v10?query=122918at7742	pseudouridylate synthase 7 homolog isoform X1
122955at7742	Complete	KN463272.1	32259	43009	-	514.8	457	https://www.orthodb.org/v10?query=122955at7742	VPS9 domain-containing protein 1
122963at7742	Complete	KN466424.1	30938	58468	-	747.2	436	https://www.orthodb.org/v10?query=122963at7742	TCDD-inducible poly 
122990at7742	Complete	KN463020.1	712844	726858	-	1007.9	598	https://www.orthodb.org/v10?query=122990at7742	NHL repeat-containing protein 2
123145at7742	Complete	KN463928.1	195952	200730	+	888.2	471	https://www.orthodb.org/v10?query=123145at7742	Diacylglycerol kinase
123156at7742	Complete	KN462013.1	154718	165616	+	494.0	425	https://www.orthodb.org/v10?query=123156at7742	EF-hand domain-containing family member B
123291at7742	Complete	KN468701.1	373303	378164	+	949.5	566	https://www.orthodb.org/v10?query=123291at7742	Pre-mRNA processing factor 3
123337at7742	Complete	KN466081.1	50501	64037	+	1075.3	562	https://www.orthodb.org/v10?query=123337at7742	Proprotein convertase subtilisin/kexin type 7
123387at7742	Complete	KN465824.1	79739	104646	+	763.4	498	https://www.orthodb.org/v10?query=123387at7742	harmonin
123404at7742	Complete	KN463043.1	7544	16934	+	497.0	276	https://www.orthodb.org/v10?query=123404at7742	inner nuclear membrane protein Man1
123446at7742	Complete	KN461381.1	793024	805551	-	662.5	478	https://www.orthodb.org/v10?query=123446at7742	mini-chromosome maintenance complex-binding protein
123570at7742	Complete	KN463341.1	1196856	1208213	-	1322.6	872	https://www.orthodb.org/v10?query=123570at7742	TELO2 interacting protein 1
123660at7742	Complete	KN468497.1	344566	346404	+	998.2	546	https://www.orthodb.org/v10?query=123660at7742	leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 2
123742at7742	Complete	KN461399.1	1031731	1034848	-	422.7	251	https://www.orthodb.org/v10?query=123742at7742	5' exonuclease Apollo
123758at7742	Complete	KN462158.1	119139	128771	+	897.0	520	https://www.orthodb.org/v10?query=123758at7742	Solute carrier family 45 member 1
123814at7742	Fragmented	KN463621.1	649	11034	-	298.6	277	https://www.orthodb.org/v10?query=123814at7742	synaptotagmin-like protein 3
123847at7742	Complete	KN462367.1	3021510	3027028	+	697.7	597	https://www.orthodb.org/v10?query=123847at7742	Leucine rich repeat and sterile alpha motif containing 1
123872at7742	Complete	KN461203.1	19833	60164	-	476.9	430	https://www.orthodb.org/v10?query=123872at7742	protection of telomeres protein 1
123936at7742	Complete	KN467210.1	69154	75171	-	1026.7	588	https://www.orthodb.org/v10?query=123936at7742	Kinesin-like protein
124028at7742	Complete	KN460471.1	42074	48341	+	961.1	529	https://www.orthodb.org/v10?query=124028at7742	bifunctional purine biosynthesis protein PURH
124120at7742	Complete	KN463608.1	17125	25916	-	828.3	741	https://www.orthodb.org/v10?query=124120at7742	telomerase reverse transcriptase
124354at7742	Complete	KN467007.1	719947	725659	-	524.1	443	https://www.orthodb.org/v10?query=124354at7742	C2 domain-containing protein 2-like
124571at7742	Complete	KN462367.1	1557073	1560149	+	985.6	490	https://www.orthodb.org/v10?query=124571at7742	Tripartite motif containing 23
124764at7742	Complete	KN461333.1	92279	101739	-	585.8	365	https://www.orthodb.org/v10?query=124764at7742	MutL homolog 1
124775at7742	Missing
124962at7742	Complete	KN463448.1	522316	526916	-	980.6	618	https://www.orthodb.org/v10?query=124962at7742	splicing factor 3A subunit 1
125127at7742	Complete	KN462005.1	398853	405794	+	903.8	644	https://www.orthodb.org/v10?query=125127at7742	NCK-interacting protein with SH3 domain
125236at7742	Complete	KN462621.1	383241	385160	-	925.3	565	https://www.orthodb.org/v10?query=125236at7742	fidgetin-like protein 1
125500at7742	Complete	KN465097.1	3176	16443	+	889.3	581	https://www.orthodb.org/v10?query=125500at7742	acyl-CoA oxidase 3, pristanoyl 
125886at7742	Complete	JACL01034999.1	22830	29445	+	1026.9	804	https://www.orthodb.org/v10?query=125886at7742	Aminoadipate-semialdehyde dehydrogenase
125985at7742	Missing
126277at7742	Complete	KN462953.1	11972	32400	-	802.4	475	https://www.orthodb.org/v10?query=126277at7742	amyloid protein-binding protein 2
126306at7742	Complete	KN465174.1	266063	277425	+	1187.6	669	https://www.orthodb.org/v10?query=126306at7742	lysine-specific histone demethylase 1B
126329at7742	Complete	KN466703.1	753067	769799	-	1314.1	657	https://www.orthodb.org/v10?query=126329at7742	probable ATP-dependent RNA helicase DDX23
126446at7742	Fragmented	KN462570.1	54437	90021	+	405.8	334	https://www.orthodb.org/v10?query=126446at7742	general transcription factor 3C polypeptide 2
126473at7742	Complete	KN466703.1	1077133	1087338	-	850.2	439	https://www.orthodb.org/v10?query=126473at7742	kelch-like protein 12
126566at7742	Complete	KN461725.1	193668	199024	+	920.0	555	https://www.orthodb.org/v10?query=126566at7742	Serine active site containing 1
126705at7742	Complete	KN462777.1	51074	65931	-	714.9	842	https://www.orthodb.org/v10?query=126705at7742	Zinc finger CCCH-type containing 4
126913at7742	Complete	KN466313.1	218196	223063	+	1048.1	706	https://www.orthodb.org/v10?query=126913at7742	KAT8 regulatory NSL complex subunit 3 isoform X1
127291at7742	Complete	KN462367.1	253000	260900	-	1004.7	517	https://www.orthodb.org/v10?query=127291at7742	tubulin polyglutamylase TTLL11
127392at7742	Complete	KN462539.1	8817	35652	-	1108.5	537	https://www.orthodb.org/v10?query=127392at7742	Choline dehydrogenase
127445at7742	Complete	KN461399.1	291500	299721	-	936.3	505	https://www.orthodb.org/v10?query=127445at7742	kelch-like protein 17
127587at7742	Complete	KN461691.1	464813	470388	-	884.9	481	https://www.orthodb.org/v10?query=127587at7742	SUMO-activating enzyme subunit 2
127789at7742	Complete	KN461138.1	890977	896242	-	873.9	508	https://www.orthodb.org/v10?query=127789at7742	Pyridine nucleotide-disulphide oxidoreductase domain 2
127830at7742	Complete	KN463549.1	1406991	1408886	-	643.5	465	https://www.orthodb.org/v10?query=127830at7742	transcriptional regulator Kaiso
