# BUSCO version is: 5.2.2 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of genomes: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
130337at7742	Complete	NC_047140.1	1454734	1456662	+	793.9	497	https://www.orthodb.org/v10?query=130337at7742	Muscarinic acetylcholine receptor
130375at7742	Complete	NC_047130.1	18330802	18342605	+	1023.3	487	https://www.orthodb.org/v10?query=130375at7742	negative elongation factor C/D
130415at7742	Complete	NC_047147.1	2239068	2245575	+	575.8	421	https://www.orthodb.org/v10?query=130415at7742	Grainyhead like transcription factor 3
130549at7742	Complete	NC_047126.1	29259621	29276224	-	1125.3	672	https://www.orthodb.org/v10?query=130549at7742	Protein arginine methyltransferase 9
130943at7742	Complete	NC_047144.1	7253275	7256772	-	670.9	501	https://www.orthodb.org/v10?query=130943at7742	protein PAT1 homolog 2
131366at7742	Complete	NC_047140.1	22537537	22541646	-	509.3	306	https://www.orthodb.org/v10?query=131366at7742	Spastin
131564at7742	Complete	NC_047134.1	14067847	14074028	-	405.9	395	https://www.orthodb.org/v10?query=131564at7742	leucine zipper putative tumor suppressor 1
131585at7742	Complete	NC_047135.1	7642316	7656298	-	546.8	477	https://www.orthodb.org/v10?query=131585at7742	rho guanine nucleotide exchange factor 37
131719at7742	Complete	NC_047140.1	22555986	22558260	-	550.7	427	https://www.orthodb.org/v10?query=131719at7742	mcKusick-Kaufman/Bardet-Biedl syndromes putative chaperonin
131817at7742	Complete	NC_047139.1	24673909	24685763	+	937.4	491	https://www.orthodb.org/v10?query=131817at7742	A-kinase anchor protein 10, mitochondrial
131825at7742	Complete	NC_047129.1	21187001	21200634	-	946.0	564	https://www.orthodb.org/v10?query=131825at7742	Calcium homeostasis endoplasmic reticulum protein
131862at7742	Complete	NC_047129.1	34636052	34675220	-	543.9	355	https://www.orthodb.org/v10?query=131862at7742	TRMT1-like protein
131898at7742	Complete	NC_047126.1	26303406	26308699	+	914.3	511	https://www.orthodb.org/v10?query=131898at7742	TAF5-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 5L
131983at7742	Complete	NC_047126.1	18317817	18331681	+	600.4	411	https://www.orthodb.org/v10?query=131983at7742	protein PAT1 homolog 1
131994at7742	Complete	NC_047145.1	2676095	2677885	+	549.0	460	https://www.orthodb.org/v10?query=131994at7742	kelch-like protein 34
132010at7742	Complete	NC_047138.1	6604895	6611565	+	787.4	469	https://www.orthodb.org/v10?query=132010at7742	prolyl 4-hydroxylase subunit alpha-3
132224at7742	Complete	NC_047140.1	25258938	25279795	+	624.6	485	https://www.orthodb.org/v10?query=132224at7742	WD repeat-containing protein 27
132279at7742	Complete	NC_047133.1	26882863	26890684	-	773.7	485	https://www.orthodb.org/v10?query=132279at7742	Solute carrier family 5 member 11
132656at7742	Complete	NC_047131.1	31787955	31790597	+	956.6	481	https://www.orthodb.org/v10?query=132656at7742	pannexin-2
132847at7742	Complete	NC_047129.1	31665155	31681303	-	846.3	629	https://www.orthodb.org/v10?query=132847at7742	tetratricopeptide repeat protein 14
132931at7742	Missing
132972at7742	Complete	NC_047148.1	22460864	22465382	+	763.1	418	https://www.orthodb.org/v10?query=132972at7742	F-box/WD repeat-containing protein 5
133006at7742	Complete	NC_047126.1	34143464	34151083	+	779.6	451	https://www.orthodb.org/v10?query=133006at7742	signal recognition particle subunit SRP68
133153at7742	Complete	NC_047141.1	28922782	28928734	-	858.2	492	https://www.orthodb.org/v10?query=133153at7742	folliculin
133255at7742	Complete	NC_047140.1	30679079	30692176	+	923.6	548	https://www.orthodb.org/v10?query=133255at7742	ATP-binding cassette sub-family G member 5
133326at7742	Complete	NC_047149.1	5894380	5906482	+	941.0	468	https://www.orthodb.org/v10?query=133326at7742	T-complex protein 1 subunit alpha
133596at7742	Complete	NC_047148.1	1336146	1362036	-	631.0	450	https://www.orthodb.org/v10?query=133596at7742	Pumilio RNA binding family member 3
133604at7742	Complete	NC_047149.1	16643250	16646556	-	860.3	466	https://www.orthodb.org/v10?query=133604at7742	phosphoacetylglucosamine mutase
133642at7742	Complete	NC_047130.1	17933358	17940647	+	646.9	384	https://www.orthodb.org/v10?query=133642at7742	sulfite oxidase, mitochondrial
133692at7742	Complete	NC_047142.1	25266164	25268679	-	630.2	445	https://www.orthodb.org/v10?query=133692at7742	Intracisternal A particle-promoted polypeptide
133713at7742	Complete	NC_047130.1	14743692	14762019	-	718.0	490	https://www.orthodb.org/v10?query=133713at7742	rho-related BTB domain-containing protein 3
133758at7742	Missing
133877at7742	Complete	NC_047134.1	8982830	8998001	+	500.2	415	https://www.orthodb.org/v10?query=133877at7742	zinc finger CCHC domain-containing protein 8
133965at7742	Complete	NC_047126.1	6225563	6314671	-	833.6	502	https://www.orthodb.org/v10?query=133965at7742	Glutathione S-transferase C-terminal domain containing
133969at7742	Complete	NC_047139.1	28549804	28552956	+	927.6	468	https://www.orthodb.org/v10?query=133969at7742	Cell division cycle 23
134048at7742	Complete	NC_047133.1	7610614	7625938	+	724.3	433	https://www.orthodb.org/v10?query=134048at7742	eukaryotic translation initiation factor 3 subunit D
134188at7742	Complete	NC_047134.1	22329734	22346030	-	654.4	486	https://www.orthodb.org/v10?query=134188at7742	RAD17 checkpoint clamp loader component
134368at7742	Complete	NC_047139.1	15977407	15991536	+	488.5	477	https://www.orthodb.org/v10?query=134368at7742	biotin--protein ligase
134433at7742	Complete	NC_047149.1	10349073	10356373	-	1390.1	802	https://www.orthodb.org/v10?query=134433at7742	dermatan-sulfate epimerase
134453at7742	Complete	NC_047134.1	20314122	20323732	-	510.8	392	https://www.orthodb.org/v10?query=134453at7742	condensin complex subunit 2
134632at7742	Complete	NC_047141.1	19254942	19260605	-	1081.3	868	https://www.orthodb.org/v10?query=134632at7742	TTK protein kinase
134679at7742	Complete	NC_047127.1	6740074	6742082	+	761.8	407	https://www.orthodb.org/v10?query=134679at7742	probable ATP-dependent RNA helicase DDX4
135024at7742	Complete	NC_047129.1	22563485	22576735	+	553.1	577	https://www.orthodb.org/v10?query=135024at7742	SCL-interrupting locus protein
135248at7742	Complete	NC_047132.1	7139266	7151904	+	875.7	504	https://www.orthodb.org/v10?query=135248at7742	Solute carrier family 13 member 3
135349at7742	Complete	NC_047145.1	16192511	16202929	+	437.2	534	https://www.orthodb.org/v10?query=135349at7742	Coiled-coil domain containing 191
135511at7742	Complete	NC_047147.1	10048749	10058524	+	1059.4	598	https://www.orthodb.org/v10?query=135511at7742	nucleolar protein 10
135517at7742	Complete	NC_047149.1	15709838	15712820	-	321.7	376	https://www.orthodb.org/v10?query=135517at7742	lebercilin
135770at7742	Complete	NC_047139.1	29274159	29276803	+	509.3	433	https://www.orthodb.org/v10?query=135770at7742	ferredoxin-fold anticodon-binding domain-containing protein 1
135786at7742	Complete	NC_047131.1	19119478	19123022	-	766.8	442	https://www.orthodb.org/v10?query=135786at7742	AarF domain containing kinase 2
136018at7742	Missing
136089at7742	Complete	NC_047130.1	635102	639868	-	881.4	466	https://www.orthodb.org/v10?query=136089at7742	Aldehyde dehydrogenase 4 family member A1
136142at7742	Complete	NC_047142.1	1890317	1903904	+	583.6	424	https://www.orthodb.org/v10?query=136142at7742	receptor-interacting serine/threonine-protein kinase 1
136144at7742	Complete	NC_047142.1	1192938	1204244	+	723.5	526	https://www.orthodb.org/v10?query=136144at7742	nicastrin
136457at7742	Complete	NC_047146.1	32271265	32275056	-	684.4	467	https://www.orthodb.org/v10?query=136457at7742	asparagine synthetase domain-containing protein 1
136464at7742	Complete	NC_047136.1	24434351	24442415	+	703.0	457	https://www.orthodb.org/v10?query=136464at7742	peptide-N(4)-(N-acetyl-beta- glucosaminyl)asparagine amidase
136946at7742	Complete	NC_047147.1	18632882	18639943	+	716.6	411	https://www.orthodb.org/v10?query=136946at7742	D-2-hydroxyglutarate dehydrogenase, mitochondrial
137061at7742	Complete	NC_047129.1	14011306	14014456	+	730.8	435	https://www.orthodb.org/v10?query=137061at7742	large subunit GTPase 1 homolog
137258at7742	Complete	NC_047134.1	13911449	13915556	-	685.9	432	https://www.orthodb.org/v10?query=137258at7742	arylsulfatase K
137296at7742	Complete	NC_047148.1	14896053	14900536	-	346.7	471	https://www.orthodb.org/v10?query=137296at7742	nuclear protein MDM1
137301at7742	Complete	NC_047130.1	2419820	2423549	+	627.8	390	https://www.orthodb.org/v10?query=137301at7742	myb-related protein B
137318at7742	Complete	NC_047140.1	19551629	19560143	-	882.4	468	https://www.orthodb.org/v10?query=137318at7742	sphingosine-1-phosphate lyase 1
137629at7742	Complete	NC_047146.1	5379443	5384078	+	752.3	478	https://www.orthodb.org/v10?query=137629at7742	TBCC domain-containing protein 1
137681at7742	Complete	NC_047145.1	16279803	16283898	-	510.3	524	https://www.orthodb.org/v10?query=137681at7742	spindle and centriole-associated protein 1
137723at7742	Complete	NC_047128.1	25254936	25259917	+	643.3	416	https://www.orthodb.org/v10?query=137723at7742	Tyrosyl-DNA phosphodiesterase 1
137727at7742	Complete	NC_047140.1	4380241	4385365	-	733.3	529	https://www.orthodb.org/v10?query=137727at7742	DNA polymerase eta
137788at7742	Complete	NC_047131.1	26014799	26019147	+	971.8	488	https://www.orthodb.org/v10?query=137788at7742	RING finger and SPRY domain-containing protein 1
137854at7742	Complete	NC_047126.1	563476	576166	-	506.9	410	https://www.orthodb.org/v10?query=137854at7742	tubulin-specific chaperone E
138116at7742	Complete	NC_047144.1	3230587	3236809	-	562.1	725	https://www.orthodb.org/v10?query=138116at7742	GLTSCR1-like protein
138249at7742	Complete	NC_047135.1	30203931	30208816	+	1071.4	589	https://www.orthodb.org/v10?query=138249at7742	Signal recognition particle subunit SRP72
138339at7742	Complete	NC_047141.1	26816818	26825145	+	866.7	523	https://www.orthodb.org/v10?query=138339at7742	peroxisomal carnitine O-octanoyltransferase
138435at7742	Complete	NC_047141.1	33930061	33944059	-	491.8	358	https://www.orthodb.org/v10?query=138435at7742	Cytochrome b5 reductase 4
138498at7742	Complete	NC_047131.1	18676299	18683173	+	683.2	483	https://www.orthodb.org/v10?query=138498at7742	protein NEDD1
138669at7742	Complete	NC_047148.1	14451215	14454389	+	584.9	424	https://www.orthodb.org/v10?query=138669at7742	CWF19-like protein 1
138885at7742	Complete	NC_047140.1	30546257	30562213	-	856.3	557	https://www.orthodb.org/v10?query=138885at7742	Solute carrier family 3 member 1
138901at7742	Complete	NC_047131.1	24284005	24294117	+	1084.8	773	https://www.orthodb.org/v10?query=138901at7742	transport and Golgi organization protein 6 homolog
139050at7742	Complete	NC_047142.1	23460264	23467533	+	900.8	466	https://www.orthodb.org/v10?query=139050at7742	Transporter
139053at7742	Complete	NC_047148.1	13390464	13394926	-	534.4	466	https://www.orthodb.org/v10?query=139053at7742	PCNA-interacting partner
139083at7742	Complete	NC_047137.1	3310662	3314387	-	905.6	520	https://www.orthodb.org/v10?query=139083at7742	vitamin K-dependent gamma-carboxylase
139241at7742	Complete	NC_047132.1	4142984	4152982	+	894.5	509	https://www.orthodb.org/v10?query=139241at7742	actin-related protein 5
139250at7742	Complete	NC_047142.1	10367532	10389033	+	619.2	400	https://www.orthodb.org/v10?query=139250at7742	putative glycerol kinase 5
139307at7742	Complete	NC_047142.1	25456977	25462079	+	703.0	471	https://www.orthodb.org/v10?query=139307at7742	TROVE domain family member 2
139567at7742	Complete	NC_047136.1	28827733	28842089	-	923.5	481	https://www.orthodb.org/v10?query=139567at7742	Vacuolar protein sorting 45 homolog
139572at7742	Complete	NC_047139.1	23862000	23865703	+	858.4	469	https://www.orthodb.org/v10?query=139572at7742	putative ATP-dependent RNA helicase DHX33
139653at7742	Complete	NC_047140.1	1859422	1871814	+	908.1	625	https://www.orthodb.org/v10?query=139653at7742	progesterone-induced-blocking factor 1
139811at7742	Complete	NC_047144.1	6955544	6960210	-	893.6	585	https://www.orthodb.org/v10?query=139811at7742	Mitogen-activated protein kinase
139946at7742	Complete	NC_047134.1	13365606	13369976	-	335.2	397	https://www.orthodb.org/v10?query=139946at7742	Fanconi anemia group G protein
139974at7742	Complete	NC_047138.1	8776843	8782772	+	821.6	449	https://www.orthodb.org/v10?query=139974at7742	60S ribosomal export protein NMD3
140071at7742	Complete	NC_047135.1	9807672	9814878	+	661.5	450	https://www.orthodb.org/v10?query=140071at7742	2',5'-phosphodiesterase 12
140098at7742	Complete	NC_047134.1	17270109	17275680	-	431.5	327	https://www.orthodb.org/v10?query=140098at7742	Hermansky-Pudlak syndrome 4 protein
140310at7742	Complete	NC_047138.1	9672177	9675635	-	780.4	447	https://www.orthodb.org/v10?query=140310at7742	MRE11 homolog, double strand break repair nuclease
140317at7742	Complete	NC_047144.1	7357284	7360807	+	202.5	214	https://www.orthodb.org/v10?query=140317at7742	centromere protein T
140367at7742	Complete	NC_047146.1	8497268	8512234	+	915.2	465	https://www.orthodb.org/v10?query=140367at7742	Mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme A
140588at7742	Complete	NC_047146.1	12170493	12182552	-	616.2	477	https://www.orthodb.org/v10?query=140588at7742	NME/NM23 family member 8
140683at7742	Complete	NC_047138.1	11942971	11954230	+	892.7	661	https://www.orthodb.org/v10?query=140683at7742	CWF19-like protein 2
140754at7742	Complete	NC_047140.1	19852796	19856044	+	1012.2	470	https://www.orthodb.org/v10?query=140754at7742	eukaryotic translation initiation factor 3 subunit L
140962at7742	Complete	NC_047138.1	10642340	10651204	-	663.0	335	https://www.orthodb.org/v10?query=140962at7742	methyltransferase-like protein 16
141015at7742	Complete	NC_047147.1	16192585	16195620	+	729.7	438	https://www.orthodb.org/v10?query=141015at7742	selenoprotein N
141264at7742	Complete	NC_047143.1	27527007	27532237	+	742.4	644	https://www.orthodb.org/v10?query=141264at7742	fibrinogen alpha chain
141334at7742	Complete	NC_047140.1	7201811	7227081	-	737.9	540	https://www.orthodb.org/v10?query=141334at7742	Zinc finger AN1-type containing 4
141686at7742	Complete	NC_047133.1	24347163	24351769	-	1070.9	605	https://www.orthodb.org/v10?query=141686at7742	Hepatocyte growth factor-regulated tyrosine kinase substrate
141724at7742	Complete	NC_047133.1	6061828	6074952	-	488.2	329	https://www.orthodb.org/v10?query=141724at7742	rap guanine nucleotide exchange factor-like 1
141754at7742	Complete	NC_047133.1	25890614	25895351	-	820.2	581	https://www.orthodb.org/v10?query=141754at7742	cyclin-F
141965at7742	Complete	NC_047148.1	20460531	20465491	-	1067.8	593	https://www.orthodb.org/v10?query=141965at7742	protein SDA1 homolog
142074at7742	Complete	NC_047139.1	1220466	1226679	-	639.3	424	https://www.orthodb.org/v10?query=142074at7742	Alpha-1,3-glucosyltransferase
142117at7742	Complete	NC_047142.1	24212788	24216710	+	608.7	389	https://www.orthodb.org/v10?query=142117at7742	Origin recognition complex subunit 2
142214at7742	Complete	NC_047128.1	19812524	19818880	-	638.4	396	https://www.orthodb.org/v10?query=142214at7742	TNF receptor-associated factor 6
142324at7742	Complete	NC_047126.1	21756096	21760704	-	624.8	430	https://www.orthodb.org/v10?query=142324at7742	pentatricopeptide repeat-containing protein 1, mitochondrial
142339at7742	Complete	NC_047131.1	482939	486163	-	316.0	827	https://www.orthodb.org/v10?query=142339at7742	uncharacterized protein C15orf39 homolog
142495at7742	Complete	NC_047131.1	13224055	13226427	-	376.7	424	https://www.orthodb.org/v10?query=142495at7742	Bardet-Biedl syndrome 10 protein
142719at7742	Complete	NC_047129.1	21270985	21278178	+	596.8	447	https://www.orthodb.org/v10?query=142719at7742	leucine-rich repeat-containing protein 40
142850at7742	Complete	NC_047129.1	425634	462433	+	628.4	355	https://www.orthodb.org/v10?query=142850at7742	tyrosine-protein kinase RYK
142902at7742	Complete	NC_047141.1	16618716	16620506	+	1031.2	531	https://www.orthodb.org/v10?query=142902at7742	Protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-)
143004at7742	Complete	NC_047130.1	25216004	25245901	-	445.8	403	https://www.orthodb.org/v10?query=143004at7742	uncharacterized protein C3orf67 homolog
143015at7742	Complete	NC_047133.1	22077537	22090561	+	1236.7	711	https://www.orthodb.org/v10?query=143015at7742	Zinc finger CCCH-type containing 7A
143232at7742	Complete	NC_047136.1	301222	302706	+	681.6	684	https://www.orthodb.org/v10?query=143232at7742	zinc finger and BTB domain-containing protein 49
143555at7742	Complete	NC_047148.1	17347760	17352399	-	859.3	441	https://www.orthodb.org/v10?query=143555at7742	BRCA1-associated protein
143611at7742	Complete	NC_047129.1	21250881	21270568	-	733.1	503	https://www.orthodb.org/v10?query=143611at7742	spindle assembly abnormal protein 6 homolog
143627at7742	Complete	NC_047141.1	13458209	13467267	+	950.0	541	https://www.orthodb.org/v10?query=143627at7742	nucleolar GTP-binding protein 2
143665at7742	Complete	NC_047141.1	18883166	18889033	-	927.5	526	https://www.orthodb.org/v10?query=143665at7742	F-box/LRR-repeat protein 4
143678at7742	Complete	NC_047149.1	24464243	24501110	-	998.9	569	https://www.orthodb.org/v10?query=143678at7742	Glycerophosphocholine phosphodiesterase 1
